query_id,method,query_index,query_text,query_intent,top_k,latency_ms,top1_score,hit_at_k,precision_at_k,rr,ndcg_at_k
tfidf_q_15703,tfidf,15703,I am calling to get my goddamn invoices from {{Person Name}},get_invoice,5,5.5056,0.8134921957490797,1.0,0.8,1.0,0.9828920819566879
tfidf_q_12283,tfidf,12283,need to check what methods for delivery i can choose help me,delivery_options,5,4.4592,0.7750752902137387,1.0,1.0,1.0,1.0
tfidf_q_9246,tfidf,9246,directing to operator,contact_human_agent,5,4.5453,0.6580264067000072,1.0,1.0,1.0,1.0
tfidf_q_7275,tfidf,7275,can you help me filing a complaiont?,complaint,5,4.4635,0.7254699120765344,1.0,1.0,1.0,1.0
tfidf_q_12307,tfidf,12307,where to see what shipment options I have?,delivery_options,5,4.5664,0.8576499423431001,1.0,1.0,1.0,1.0
tfidf_q_6086,tfidf,6086,check under what circumstances can i request a reimbursement,check_refund_policy,5,3.9496,0.8488444466418187,1.0,1.0,1.0,1.0
tfidf_q_12403,tfidf,12403,I need assistance to check what shipment options are there,delivery_options,5,4.1889,0.9084236265316225,1.0,1.0,1.0,1.0
tfidf_q_5365,tfidf,5365,need assistance checking ur allowed payment options,check_payment_methods,5,4.1795,0.8524384163788021,1.0,1.0,1.0,1.0
tfidf_q_33,tfidf,33,i do not know how i can cancel purchase {{Order Number}},cancel_order,5,3.8785,1.0000000000000002,1.0,1.0,1.0,1.0
tfidf_q_26606,tfidf,26606,i have got to track my refund,track_refund,5,5.1615,0.7279420598957399,1.0,0.8,1.0,0.9047172294870751
tfidf_q_11612,tfidf,11612,I want information about the termination of a {{Account Type}} account,delete_account,5,4.4132,1.0,1.0,1.0,1.0,1.0
tfidf_q_24948,tfidf,24948,what do I need to do to see order {{Order Number}} status?,track_order,5,4.9347,1.0000000000000002,1.0,1.0,1.0,1.0
tfidf_q_14125,tfidf,14125,editting details on platinum account,edit_account,5,3.4039,0.7143736155781004,1.0,1.0,1.0,1.0
tfidf_q_4260,tfidf,4260,what do i have to do to check my invoice from {{Person Name}},check_invoice,5,4.2709,0.8285971700131404,1.0,0.6,1.0,0.8529278650606567
tfidf_q_9571,tfidf,9571,I try to talk to a live agent,contact_human_agent,5,4.1755,0.8651571159684379,1.0,1.0,1.0,1.0
tfidf_q_12719,tfidf,12719,help me to check what delivery methods I can choose,delivery_options,5,4.955,1.0,1.0,1.0,1.0,1.0
tfidf_q_14588,tfidf,14588,change details on {{Account Type}} account,edit_account,5,3.236,1.0,1.0,1.0,1.0,1.0
tfidf_q_20559,tfidf,20559,help to retrieve the password of my profile,recover_password,5,4.0856,0.9154906690818904,1.0,1.0,1.0,1.0
tfidf_q_1965,tfidf,1965,I want help changing an article of purchase {{Order Number}},change_order,5,3.9809,0.7833880065603392,1.0,1.0,1.0,1.0
tfidf_q_5291,tfidf,5291,wanna list  ur payment options could i get some help,check_payment_methods,5,3.576,0.5629314660082615,1.0,0.6,0.3333333333333333,0.6182885020492784
tfidf_q_12683,tfidf,12683,do you ship  to {{Delivery Country}}?,delivery_options,5,4.6359,1.0,1.0,1.0,1.0,1.0
tfidf_q_6993,tfidf,6993,I try to file a complaint against your company,complaint,5,4.1222,0.8644628595903064,1.0,1.0,1.0,1.0
tfidf_q_14320,tfidf,14320,correcting information on platinum account,edit_account,5,4.2626,0.6657264425361932,1.0,1.0,1.0,1.0
tfidf_q_7809,tfidf,7809,I need help to file a consumer reclamation,complaint,5,4.3882,0.9086954092796335,1.0,1.0,1.0,1.0
tfidf_q_1570,tfidf,1570,change purchase {{Order Number}},change_order,5,3.8556,1.0,1.0,1.0,1.0,1.0
tfidf_q_20925,tfidf,20925,need assistance reporting an error with a signup,registration_problems,5,3.6957,0.7682187570462375,1.0,0.4,0.5,0.6934264036172708
tfidf_q_6007,tfidf,6007,I am trying to check your money back guarantee,check_refund_policy,5,4.4488,0.7305853135635668,1.0,1.0,1.0,1.0
tfidf_q_9199,tfidf,9199,how to speak with somebody ?,contact_human_agent,5,4.1425,1.0,1.0,1.0,1.0,1.0
tfidf_q_8915,tfidf,8915,can I talk to a person?,contact_human_agent,5,4.1551,0.8329459458642059,1.0,1.0,1.0,1.0
tfidf_q_12541,tfidf,12541,is it possible to order from {{Delivery City}} ?,delivery_options,5,4.6971,1.0,1.0,1.0,1.0,1.0
tfidf_q_23775,tfidf,23775,I have troubles setting up a new shipping address,set_up_shipping_address,5,3.3565,0.7826471717699295,1.0,1.0,1.0,1.0
tfidf_q_17567,tfidf,17567,I have got to unsubscribe from your newsletter,newsletter_subscription,5,3.9606,0.8767244638096807,1.0,1.0,1.0,1.0
tfidf_q_13276,tfidf,13276,I want to check how long it takes for the order to arrive,delivery_period,5,4.891,0.8466952459625378,1.0,1.0,1.0,1.0
tfidf_q_3019,tfidf,3019,I want help to see the termination charges,check_cancellation_fee,5,4.9566,1.0000000000000002,1.0,1.0,1.0,1.0
tfidf_q_26380,tfidf,26380,I expect an rebate of {{Refund Amount}} dollars,track_refund,5,3.5801,1.0000000000000002,1.0,1.0,1.0,1.0
tfidf_q_3667,tfidf,3667,can you help me check the termination charge?,check_cancellation_fee,5,4.3208,0.7794568557599056,1.0,1.0,1.0,1.0
tfidf_q_6909,tfidf,6909,I try to see in what situations can I request to be refunded,check_refund_policy,5,4.5417,0.9059075660298304,1.0,1.0,1.0,1.0
tfidf_q_21027,tfidf,21027,I do not know how to notify of a sign-up error,registration_problems,5,4.5289,0.832164974826879,1.0,1.0,1.0,1.0
tfidf_q_12657,tfidf,12657,how to see what delivery options you offer?,delivery_options,5,4.5398,0.9415848551292689,1.0,1.0,1.0,1.0
tfidf_q_499,tfidf,499,I don't know what to do to cancel order {{Order Number}},cancel_order,5,4.7872,0.860562447193959,1.0,1.0,1.0,1.0
tfidf_q_1120,tfidf,1120,assistance changing order {{Order Number}},change_order,5,4.1992,0.854352705860951,1.0,1.0,1.0,1.0
tfidf_q_18855,tfidf,18855,I need to report errors with payment,payment_issue,5,4.0618,0.9091968939001166,1.0,0.8,1.0,1.0
tfidf_q_837,tfidf,837,problems with cancelling purchase {{Order Number}},cancel_order,5,3.7373,1.0000000000000002,1.0,1.0,1.0,1.0
tfidf_q_2005,tfidf,2005,want support modifying the delivery address,change_shipping_address,5,3.6751,0.8439035809203786,1.0,1.0,1.0,1.0
tfidf_q_24304,tfidf,24304,I don't know what I have to do to change to the {{Account Type}} account,switch_account,5,4.5622,0.9031981871415321,1.0,1.0,1.0,1.0
tfidf_q_25311,tfidf,25311,checking status of order,track_order,5,4.1824,0.9115786524546027,1.0,1.0,1.0,1.0
tfidf_q_9952,tfidf,9952,open gold account for wife,create_account,5,3.55,0.7415242953603084,1.0,1.0,1.0,1.0
tfidf_q_25282,tfidf,25282,I can't check the current status of purchase {{Order Number}},track_order,5,4.4244,1.0,1.0,1.0,1.0,1.0
tfidf_q_7798,tfidf,7798,where can i lodge a reclamation against ur business,complaint,5,3.8244,0.7740086754617318,1.0,1.0,1.0,1.0
tfidf_q_22866,tfidf,22866,uhave a method to submit feedback for ur services,review,5,4.8108,0.6383957536473462,1.0,1.0,1.0,1.0
tfidf_q_23697,tfidf,23697,need assistance entering my new shipping address,set_up_shipping_address,5,4.2493,0.9300268499785638,1.0,1.0,1.0,1.0
tfidf_q_23095,tfidf,23095,help setting up my new delivery address,set_up_shipping_address,5,4.2695,0.9702597823174786,1.0,1.0,1.0,1.0
tfidf_q_17927,tfidf,17927,I want help notifying of troubles with online paymnet,payment_issue,5,4.8498,0.8341631371708462,1.0,1.0,1.0,1.0
tfidf_q_6261,tfidf,6261,I want to see under what circumstances can I request refunds,check_refund_policy,5,4.8905,0.9496718817057658,1.0,1.0,1.0,1.0
tfidf_q_22701,tfidf,22701,I do not know how to submit some feedback for a servicd,review,5,4.6125,0.9356991910563506,1.0,1.0,1.0,1.0
tfidf_q_12717,tfidf,12717,I want to check what methods for delivery you offer,delivery_options,5,5.1079,0.8938499731036635,1.0,1.0,1.0,1.0
tfidf_q_8824,tfidf,8824,how can I check at what time I can call customer service?,contact_customer_service,5,4.3833,0.9750539011456733,1.0,1.0,1.0,1.0
tfidf_q_560,tfidf,560,"I can't afford order {{Order Number}}, I need help to cancel it",cancel_order,5,4.4487,0.7309156916918993,1.0,1.0,1.0,1.0
tfidf_q_12435,tfidf,12435,i want help to check the shipping methods,delivery_options,5,4.4488,0.7830481316306396,1.0,1.0,1.0,1.0
tfidf_q_6414,tfidf,6414,help seeing in what cases can I ask for reimbursements,check_refund_policy,5,4.0075,0.9743519656780146,1.0,1.0,1.0,1.0
tfidf_q_10116,tfidf,10116,can you help me create a freemium account?,create_account,5,4.1653,0.7940449491274147,1.0,1.0,1.0,1.0
tfidf_q_3157,tfidf,3157,I don't know what I have to do to check the withdrawal fees,check_cancellation_fee,5,4.6235,0.7603893269414744,1.0,1.0,1.0,1.0
tfidf_q_18417,tfidf,18417,how can I report troubles with online payment?,payment_issue,5,4.5454,0.8467048166435893,1.0,1.0,1.0,1.0
tfidf_q_12895,tfidf,12895,can i place an oeder from {{Delivery City}},delivery_options,5,3.6934,1.0000000000000002,1.0,1.0,1.0,1.0
tfidf_q_18077,tfidf,18077,is it possible to report troubles with payments?,payment_issue,5,4.4445,0.7926851483993645,1.0,1.0,1.0,1.0
tfidf_q_4625,tfidf,4625,could uhelp me see my goddamn invoikces from {{Person Name}},check_invoice,5,4.3614,0.5644448028642918,1.0,1.0,1.0,1.0
tfidf_q_1154,tfidf,1154,how to change something of order {{Order Number}},change_order,5,4.3228,0.934011273832988,1.0,1.0,1.0,1.0
tfidf_q_13943,tfidf,13943,changing information on {{Account Category}} account,edit_account,5,3.6006,0.9999999999999998,1.0,1.0,1.0,1.0
tfidf_q_26252,tfidf,26252,help to see the status of my rebate,track_refund,5,4.4898,0.8822687327100567,1.0,1.0,1.0,1.0
tfidf_q_6988,tfidf,6988,need to file a bloody consumer reclamation how can i do it,complaint,5,4.7465,0.6587999237254877,1.0,1.0,1.0,1.0
tfidf_q_10276,tfidf,10276,I need help to open a standard account,create_account,5,5.4844,0.8509588635570958,1.0,1.0,1.0,1.0
tfidf_q_9214,tfidf,9214,I do not know what I have to do to speak with an operator,contact_human_agent,5,4.3408,0.8811305750756359,1.0,1.0,1.0,1.0
tfidf_q_21026,tfidf,21026,i cannot notify of a problem with a sign-up,registration_problems,5,4.1283,0.7392871332016577,1.0,1.0,1.0,1.0
tfidf_q_13154,tfidf,13154,I have to check how soon can I expect the purchase,delivery_period,5,4.5827,0.9324689230190141,1.0,1.0,1.0,1.0
tfidf_q_7677,tfidf,7677,i need help to lodge a customer claim agaisnt ur business,complaint,5,4.4592,0.6280397593125934,1.0,1.0,1.0,1.0
tfidf_q_9931,tfidf,9931,is it possible to create a freemium account?,create_account,5,3.9921,0.7102930622599549,1.0,1.0,1.0,1.0
tfidf_q_10569,tfidf,10569,I do not know what to do to open a {{Account Category}} account,create_account,5,4.5185,1.0,1.0,1.0,1.0,1.0
tfidf_q_17696,tfidf,17696,"I want to receive your newsletter, how can I do it?",newsletter_subscription,5,4.6014,0.7891481399658004,1.0,1.0,1.0,1.0
tfidf_q_25016,tfidf,25016,wana check the ETA of order {{Order Number}} will ya help me,track_order,5,4.5493,0.6605395641944375,1.0,1.0,1.0,1.0
tfidf_q_8362,tfidf,8362,help checking what hours I can call customer service,contact_customer_service,5,4.0088,0.890376875856554,1.0,1.0,1.0,1.0
tfidf_q_4568,tfidf,4568,I need help giving a quick look at the bill #00108,check_invoice,5,4.671,0.8352159900880836,1.0,1.0,1.0,1.0
tfidf_q_3876,tfidf,3876,can you help me see the damn withdrawal charge?,check_cancellation_fee,5,4.9231,0.7550815585908277,1.0,1.0,1.0,1.0
tfidf_q_1398,tfidf,1398,edit purchase {{Order Number}},change_order,5,3.5691,1.0000000000000002,1.0,1.0,1.0,1.0
tfidf_q_4894,tfidf,4894,i want help taking a quick look at the bills from {{Person Name}},check_invoice,5,4.1002,0.7372621605488925,1.0,1.0,1.0,1.0
tfidf_q_9754,tfidf,9754,i dont know what i need to do to speak to a person,contact_human_agent,5,4.2513,0.8619955112876297,1.0,0.8,1.0,0.9558295932317544
tfidf_q_9628,tfidf,9628,I do not know what I need to do to talk with an assistant,contact_human_agent,5,4.5591,0.8192286211466314,1.0,1.0,1.0,1.0
tfidf_q_19903,tfidf,19903,have a question about the lost pass,recover_password,5,3.6298,1.0,1.0,0.8,1.0,0.9828920819566879
tfidf_q_15164,tfidf,15164,could i get the damn invoice from {{Person Name}},get_invoice,5,3.838,0.757197225803542,1.0,0.8,1.0,0.9558295932317544
tfidf_q_18371,tfidf,18371,i need help to inform of troubls with payment,payment_issue,5,4.3474,0.7703860587893147,1.0,1.0,1.0,1.0
tfidf_q_15194,tfidf,15194,i want help getting my bills from {{Person Name}},get_invoice,5,3.9129,0.9673275044719862,1.0,1.0,1.0,1.0
tfidf_q_11449,tfidf,11449,i dont know what i need to do to delete a {{Account Category}} account,delete_account,5,4.199,0.7961318678850277,1.0,0.8,1.0,1.0
tfidf_q_6204,tfidf,6204,help me seeing in what cases can I ask for refunds,check_refund_policy,5,3.8593,0.87112591960683,1.0,1.0,1.0,1.0
tfidf_q_18701,tfidf,18701,I don't knpw how to report payment issues,payment_issue,5,4.1564,0.8665145363108981,1.0,1.0,1.0,1.0
tfidf_q_14352,tfidf,14352,editing details on freemium account,edit_account,5,3.7479,0.6762341353734445,1.0,1.0,1.0,1.0
tfidf_q_16002,tfidf,16002,help to ask for a restitution of money,get_refund,5,4.1465,0.8048325859171316,1.0,1.0,1.0,1.0
tfidf_q_10064,tfidf,10064,could you help me creating a new bloody freemium account?,create_account,5,4.3974,0.5166406858389868,1.0,0.8,1.0,0.9047172294870751
tfidf_q_18633,tfidf,18633,report problems with payment,payment_issue,5,3.484,0.8770901114868661,1.0,0.8,1.0,1.0
tfidf_q_7803,tfidf,7803,want assistance making a claim against ur company,complaint,5,3.3643,0.9371186750373834,1.0,1.0,1.0,1.0
tfidf_q_21416,tfidf,21416,report issues creating user,registration_problems,5,3.4598,0.8696859152163223,1.0,1.0,1.0,1.0
tfidf_q_13673,tfidf,13673,i dont know how to see how soon can i expect my item,delivery_period,5,5.9143,0.8396750385570905,1.0,1.0,1.0,1.0
tfidf_q_25140,tfidf,25140,i cant see the current status of purchase {{Order Number}},track_order,5,4.0227,0.8606260290917899,1.0,1.0,1.0,1.0
tfidf_q_5410,tfidf,5410,I have to see your allowed payment methods,check_payment_methods,5,4.1025,0.9152857531134669,1.0,1.0,1.0,1.0
tfidf_q_17613,tfidf,17613,need help unsubscribing from ur newsletter,newsletter_subscription,5,3.4898,0.8699270396373889,1.0,1.0,1.0,1.0
tfidf_q_15321,tfidf,15321,i want help downloading  my invoice from {{Person Name}},get_invoice,5,4.4586,1.0,1.0,1.0,1.0,1.0
tfidf_q_19711,tfidf,19711,I want assistance ordering an article,place_order,5,3.4718,0.956452478773216,1.0,1.0,1.0,1.0
tfidf_q_8958,tfidf,8958,want assistance talking with somebody,contact_human_agent,5,3.5794,1.0,1.0,0.8,1.0,0.9828920819566879
tfidf_q_24110,tfidf,24110,wanna switch to the platinum accoun,switch_account,5,4.4019,0.48704197306928726,1.0,1.0,1.0,1.0
tfidf_q_7800,tfidf,7800,I call to lodge a customer complaint against your company,complaint,5,3.8723,0.7508270723134937,1.0,1.0,1.0,1.0
tfidf_q_26360,tfidf,26360,I do not know how to check the rebate current status,track_refund,5,4.7317,0.7900291865084785,1.0,1.0,1.0,1.0
tfidf_q_10099,tfidf,10099,open another pro account,create_account,5,3.4934,0.8181057020405266,1.0,1.0,1.0,1.0
tfidf_q_13471,tfidf,13471,could you help me to see how soon can I expect the product?,delivery_period,5,5.3649,0.8368211061664413,1.0,1.0,1.0,1.0
tfidf_q_7293,tfidf,7293,want assistance to make a reclamation against ur business,complaint,5,4.4821,0.7798226609603399,1.0,1.0,1.0,1.0
tfidf_q_24764,tfidf,24764,I do not know how I can switch to tbe {{Account Category}} account,switch_account,5,4.4723,0.8749049869863971,1.0,1.0,1.0,1.0
tfidf_q_16415,tfidf,16415,can you help me getting a reimbursement?,get_refund,5,4.1011,0.5779878162275606,1.0,0.2,0.25,0.43067655807339306
tfidf_q_6059,tfidf,6059,need help to check in which cases can i ask to be refunded,check_refund_policy,5,4.541,0.9781150472476772,1.0,1.0,1.0,1.0
tfidf_q_26525,tfidf,26525,I am waiting for a restitution of {{Currency Symbol}}{{Refund Amount}},track_refund,5,5.5234,1.0,1.0,1.0,1.0,1.0
tfidf_q_5861,tfidf,5861,help me check ur allowed payment modalities,check_payment_methods,5,4.1293,0.8147107416672301,1.0,1.0,1.0,1.0
tfidf_q_18466,tfidf,18466,how could I inform of issues with payment?,payment_issue,5,3.9062,0.8598072036776706,1.0,0.8,1.0,0.9558295932317544
tfidf_q_8271,tfidf,8271,how can i contact customer support,contact_customer_service,5,4.4883,0.7483006636459777,1.0,1.0,1.0,1.0
tfidf_q_3008,tfidf,3008,is it possible to check the withdrawal charges,check_cancellation_fee,5,4.8569,0.8656845929605348,1.0,1.0,1.0,1.0
tfidf_q_11852,tfidf,11852,I need assistance to delete my {{Account Type}} account,delete_account,5,4.7831,0.914782864099802,1.0,1.0,1.0,1.0
tfidf_q_10253,tfidf,10253,opening new {{Account Category}} account for daughter,create_account,5,3.3637,1.0,1.0,1.0,1.0,1.0
tfidf_q_11315,tfidf,11315,find information about the deletion of a {{Account Type}} account,delete_account,5,3.8596,0.9236297629108925,1.0,1.0,1.0,1.0
tfidf_q_6870,tfidf,6870,could I see in which cases can I ask to be refunded?,check_refund_policy,5,4.489,0.9012232339728259,1.0,1.0,1.0,1.0
tfidf_q_11762,tfidf,11762,I do not know what to do to close the {{Account Category}} account,delete_account,5,4.6822,1.0000000000000002,1.0,1.0,1.0,1.0
tfidf_q_14964,tfidf,14964,need to get the invoices from {{Person Name}},get_invoice,5,4.6241,0.9638549690845782,1.0,1.0,1.0,1.0
tfidf_q_20808,tfidf,20808,I have a question about the lost pass,recover_password,5,4.3096,1.0,1.0,0.8,1.0,0.9828920819566879
tfidf_q_17501,tfidf,17501,unsubscribe to your damn company newsletter,newsletter_subscription,5,4.8404,0.8555334242093903,1.0,1.0,1.0,1.0
tfidf_q_21121,tfidf,21121,I am experiencing an problem registering,registration_problems,5,3.5245,0.5320588345058934,1.0,1.0,1.0,1.0
tfidf_q_23288,tfidf,23288,where to set up my new shipping address?,set_up_shipping_address,5,4.1094,0.9075162884838669,1.0,1.0,1.0,1.0
tfidf_q_20221,tfidf,20221,want help restoring the pin code of my user,recover_password,5,4.6605,0.9586451709049512,1.0,1.0,1.0,1.0
tfidf_q_22741,tfidf,22741,I am trying to leave feedback for a service,review,5,4.0685,0.8023649449944151,1.0,1.0,1.0,1.0
tfidf_q_2867,tfidf,2867,need assistance with a address update,change_shipping_address,5,3.7447,0.7929561644405488,1.0,0.8,1.0,1.0
tfidf_q_15215,tfidf,15215,I'm trying to get my damn bills from {{Person Name}},get_invoice,5,5.206,0.8964361957552452,1.0,0.6,1.0,0.9674679834891693
tfidf_q_1971,tfidf,1971,remove a damn product from order {{Order Number}},change_order,5,3.7026,0.5623790150902349,1.0,1.0,1.0,1.0
tfidf_q_840,tfidf,840,help with cancelling purchase {{Order Number}},cancel_order,5,4.4989,1.0,1.0,1.0,1.0,1.0
tfidf_q_26377,tfidf,26377,showing refund status,track_refund,5,3.877,0.7750388677829648,1.0,1.0,1.0,1.0
tfidf_q_7784,tfidf,7784,"I am unhappy with your work, how do I lodge a reclamation?",complaint,5,3.6089,0.7162160227866109,1.0,1.0,1.0,1.0
tfidf_q_14304,tfidf,14304,editing details on {{Account Type}} account,edit_account,5,3.0248,1.0000000000000002,1.0,1.0,1.0,1.0
tfidf_q_2907,tfidf,2907,I want support modifying the shipping address,change_shipping_address,5,4.4886,0.8425806038383353,1.0,1.0,1.0,1.0
tfidf_q_364,tfidf,364,I can no longer afford purchase {{Order Number}},cancel_order,5,4.0104,1.0,1.0,1.0,1.0,1.0
tfidf_q_19540,tfidf,19540,i dont know how to earn a product,place_order,5,4.5805,0.8203453553372205,1.0,1.0,1.0,1.0
tfidf_q_13179,tfidf,13179,i want assistance to see how soon can i expect the item,delivery_period,5,4.9122,0.803168514735404,1.0,1.0,1.0,1.0
tfidf_q_17187,tfidf,17187,how can i cancel my subscription to ur corporate newsletter,newsletter_subscription,5,4.7242,0.8596850382136924,1.0,1.0,1.0,1.0
tfidf_q_3642,tfidf,3642,where doi see the withdrawal penalties,check_cancellation_fee,5,3.5166,0.6499110402915743,1.0,1.0,1.0,1.0
tfidf_q_10613,tfidf,10613,open freemium account,create_account,5,3.3507,1.0,1.0,1.0,1.0,1.0
tfidf_q_5368,tfidf,5368,I want assistance checking the available payment options,check_payment_methods,5,4.0205,1.0000000000000002,1.0,1.0,1.0,1.0
tfidf_q_3127,tfidf,3127,i try to check the cancellation fee,check_cancellation_fee,5,4.1588,0.8133967469085236,1.0,1.0,1.0,1.0
tfidf_q_25505,tfidf,25505,"I want to see the status of order {{Order Number}}, I need help",track_order,5,4.4169,0.872270495366553,1.0,1.0,1.0,1.0
tfidf_q_12115,tfidf,12115,can ya help me to see what shipment options i can choose,delivery_options,5,4.128,0.830002362463697,1.0,1.0,1.0,1.0
tfidf_q_11815,tfidf,11815,i no lomger need my damn gold account can uhelp me delete it,delete_account,5,4.8892,0.5120598843772052,1.0,0.6,1.0,0.9674679834891693
tfidf_q_6458,tfidf,6458,i have to check in which cases can i ask for a reimbursement,check_refund_policy,5,4.3689,0.9444508432516303,1.0,1.0,1.0,1.0
tfidf_q_23578,tfidf,23578,troubles setting up a goddamn delivery address,set_up_shipping_address,5,4.5273,0.7476018797807753,1.0,1.0,1.0,1.0
tfidf_q_2607,tfidf,2607,i have an issue trying to update my shipping address,change_shipping_address,5,4.3112,0.75676212432882,1.0,1.0,1.0,1.0
tfidf_q_19311,tfidf,19311,need help to earn an item,place_order,5,4.1314,0.8569247606601129,1.0,1.0,1.0,1.0
tfidf_q_8601,tfidf,8601,could you help me to speak to customer support?,contact_customer_service,5,5.6471,0.8864739639652384,1.0,1.0,1.0,1.0
tfidf_q_4254,tfidf,4254,i have lost my bill from {{Person Name}} find it for me,check_invoice,5,4.1191,0.8295662887699258,1.0,1.0,1.0,1.0
tfidf_q_5436,tfidf,5436,I would like to list the payment modalities,check_payment_methods,5,4.4998,0.7223329889983171,1.0,1.0,1.0,1.0
tfidf_q_15160,tfidf,15160,i dont know  what i have to do to download the bill #37777,get_invoice,5,4.5994,0.8940138846710388,1.0,1.0,1.0,1.0
tfidf_q_7889,tfidf,7889,can uhelp me to make a complaint againsy ur business,complaint,5,4.6905,0.6117437449081505,1.0,1.0,1.0,1.0
tfidf_q_23265,tfidf,23265,is it possible to set up the secondary shipping address,set_up_shipping_address,5,4.4065,0.8280642586762471,1.0,1.0,1.0,1.0
tfidf_q_11672,tfidf,11672,i have problems with the deletion of my premium account,delete_account,5,4.9764,0.7730574307891501,1.0,1.0,1.0,1.0
tfidf_q_264,tfidf,264,help me cancel purchase {{Order Number}},cancel_order,5,4.4096,1.0000000000000002,1.0,1.0,1.0,1.0
tfidf_q_247,tfidf,247,I cannot afford order {{Order Number}},cancel_order,5,3.53,1.0,1.0,1.0,1.0,1.0
tfidf_q_22537,tfidf,22537,is there a seection to send my feedback for ur services,review,5,4.3944,0.8515716473871544,1.0,1.0,1.0,1.0
tfidf_q_20037,tfidf,20037,can you help me resetting the pwd of my user?,recover_password,5,4.2595,0.6683774183733455,1.0,1.0,1.0,1.0
tfidf_q_23631,tfidf,23631,there is an issue submitting a deilvery address,set_up_shipping_address,5,3.5072,0.6348354668503928,1.0,0.8,1.0,1.0
tfidf_q_18450,tfidf,18450,"I have to inform of damn payment errors, how can I do it?",payment_issue,5,4.36,0.6224853970009001,1.0,0.8,1.0,1.0
tfidf_q_25984,tfidf,25984,help to see if there is anything wrong with the refund,track_refund,5,5.0849,0.8713630276636871,1.0,1.0,1.0,1.0
tfidf_q_23312,tfidf,23312,i have problems setting the new delivery address up,set_up_shipping_address,5,3.7926,0.8407678472451295,1.0,1.0,1.0,1.0
tfidf_q_3253,tfidf,3253,I am trying to check the withdrawal charge,check_cancellation_fee,5,4.2614,0.7894771643091621,1.0,1.0,1.0,1.0
tfidf_q_10358,tfidf,10358,what do i have to do to createa premium account,create_account,5,5.7652,0.7984593572276953,0.0,0.0,0.0,0.0
tfidf_q_23957,tfidf,23957,use freemium account,switch_account,5,3.7669,0.7266785627912887,1.0,0.2,1.0,1.0
tfidf_q_20659,tfidf,20659,help to retrieve my user PIN,recover_password,5,4.8715,0.919096496009728,1.0,1.0,1.0,1.0
tfidf_q_6586,tfidf,6586,I need help checking how long rdimbursements take,check_refund_policy,5,3.8895,0.6390614899912054,1.0,0.6,0.3333333333333333,0.6182885020492784
tfidf_q_24435,tfidf,24435,where can i switch to  the {{Account Category}} account,switch_account,5,5.0181,0.8115707534568348,1.0,1.0,1.0,1.0
tfidf_q_18125,tfidf,18125,can ya help me informing  of problems with online payment,payment_issue,5,4.3262,0.7043831930716995,1.0,0.8,1.0,1.0
tfidf_q_17667,tfidf,17667,help unsubscribing from your newsletter,newsletter_subscription,5,3.9566,0.966073873122279,1.0,1.0,1.0,1.0
tfidf_q_24637,tfidf,24637,change to the {{Account Type}} account,switch_account,5,4.2695,1.0,1.0,1.0,1.0,1.0
tfidf_q_893,tfidf,893,i do not know how to cancel purchase {{Order Number}},cancel_order,5,4.2615,1.0000000000000002,1.0,1.0,1.0,1.0
tfidf_q_10680,tfidf,10680,new {{Account Category}} account for wife,create_account,5,3.68,1.0,1.0,1.0,1.0,1.0
tfidf_q_9572,tfidf,9572,"I don't understand you, help talking to a goddamn person",contact_human_agent,5,4.11,0.6829143911584945,1.0,1.0,1.0,1.0
tfidf_q_10806,tfidf,10806,opening new standard account,create_account,5,3.4431,0.8016007902967888,1.0,1.0,1.0,1.0
tfidf_q_21719,tfidf,21719,"I need to report a fucking registration error, help me",registration_problems,5,4.074,0.8171877738769723,1.0,1.0,1.0,1.0
tfidf_q_493,tfidf,493,how can I cancel order {{Order Number}}?,cancel_order,5,4.1762,0.8600160545006652,1.0,1.0,1.0,1.0
tfidf_q_26392,tfidf,26392,I'm waiting for a restitution of {{Currency Symbol}}{{Refund Amount}},track_refund,5,3.7542,1.0000000000000002,1.0,1.0,1.0,1.0
tfidf_q_20325,tfidf,20325,i have to reset the pin code of my profile,recover_password,5,4.0272,0.8423847723115244,1.0,1.0,1.0,1.0
tfidf_q_12547,tfidf,12547,is it possibleto place an order from {{Delivery City}},delivery_options,5,3.8898,1.0,1.0,1.0,1.0,1.0
tfidf_q_12302,tfidf,12302,what are the available shipment options?,delivery_options,5,3.7939,0.5907928860358208,1.0,0.4,1.0,0.9197207891481876
tfidf_q_14349,tfidf,14349,edit details on freemium account,edit_account,5,3.595,0.6885304731212966,1.0,1.0,1.0,1.0
tfidf_q_23170,tfidf,23170,is it possible to enter another shipping address,set_up_shipping_address,5,4.5162,0.8060179937242604,1.0,1.0,1.0,1.0
tfidf_q_17730,tfidf,17730,"I have to receive your newsletter, can you help me?",newsletter_subscription,5,4.8009,0.9023824810348762,1.0,1.0,1.0,1.0
tfidf_q_24019,tfidf,24019,help using the {{Account Category}} account,switch_account,5,4.3948,1.0,1.0,1.0,1.0,1.0
tfidf_q_10683,tfidf,10683,I need an {{Account Type}} account,create_account,5,3.6577,0.7191566660290646,1.0,1.0,1.0,1.0
tfidf_q_19643,tfidf,19643,is it possible to acquire an article?,place_order,5,3.8377,0.7276881907613844,1.0,1.0,1.0,1.0
tfidf_q_7331,tfidf,7331,help to make a consumer claim against your company,complaint,5,5.2269,0.8846040225500503,1.0,1.0,1.0,1.0
